"dt","Концентрат коксующегося угля_Россия марка ОС FCA руб./т, без НДС","Лом_HMS 1/2 80:20, FOB EC Роттердам, $/т","Лом_3А, РФ CPT ж/д Южный ФО, руб./т, без НДС","Лом_3А, РФ CPT ж/д Сибирский ФО, руб./т, без НДС","Лом_3А, РФ CPT ж/д Центральный ФО, руб./т, без НДС","ЖРС_Китай Iron ore fines Fe 62%, CFR","Чугун_CFR Италия, $/т","Концентрат коксующегося угля_Россия марка КО FCA руб./т, без НДС","ЖРС_Российские окатыши Fe 62-65,5%, SiO2 5,8-8,65, DAP Забайкальск-Манжули, $/т","Лом_3А, РФ CPT авто Центральный ФО, руб./т, без НДС","Лом_3А, РФ CPT авто Уральский ФО, руб./т, без НДС","Лом_HMS 1/2 80:20, FOB США Восток, $/т","Лом_3А, FOB РФ Черное море, $/т","Чугун_FOB Бразилия Север, $/т","Лом_3А, РФ CPT авто Южный ФО, руб./т, без НДС","Лом_HMS 1/2 80:20, CFR ЮВА, $/т","Концентрат коксующегося угля_Россия марка КС FCA руб./т, без НДС","Лом_Б26 легированный (Ni 9,3%), РФ CPT, руб./т, без НДС","ГБЖ_Россия, FCA руб./т, без НДС","Лом_3А, РФ FCA ж/д респ. Татарстан, руб./т, без НДС","Чугун_FOB Бразилия Юг, $/т","ЖРС_Российский концентрат Fe 62,5-67,5%, SiO2 0,78-8,51, сухой вес, DAP Забайкальск-Манжули, $/т","Концентрат коксующегося угля_Россия марка К и смеси марок К, КО FCA руб./т, без НДС","Чугун_FOB Россия Дальневосточные порты, $/т","Кокс_Россия Урал Сибирь +25, FCA руб./т., без НДС","Лом_3А, РФ FCA ж/д Московский регион, руб./т, без НДС","Концентрат коксующегося угля_Россия марка Ж+ГЖ FCA руб./т, без НДС","Чугун_FOB Россия Черное море, $/т","Лом_3А, РФ FCA ж/д Кемеровская обл, руб./т, без НДС","ЖРС_Россия аглоруда Fe 52-60%, FCA руб./т, без НДС","ЖРС_Россия концентрат Fe 64-68%, FCA руб./т, без НДС","Чугун_Россия, FCA руб./т, без НДС","Концентрат коксующегося угля_HCC Австралия, $/t FOB","ЖРС_Россия окатыши Fe 62-65,5% FCA руб./т, без НДС","ГБЖ_CFR Италия, $/т","Лом_3А, РФ CPT ж/д Уральский ФО, руб./т, без НДС","Концентрат коксующегося угля_Россия марка Ж FCA руб./т, без НДС","Чугун_CFR Западная Европа, $/т","Лом_3А, РФ FCA ж/д Челябинская обл, руб./т, без НДС","Лом_3А, РФ FCA ж/д ХМАО, руб./т, без НДС","Лом_HMS 1/2 80:20, CFR Турция, $/т","Чугун_CFR Китай, $/т","Лом_3А, РФ FCA ж/д Самарская обл, руб./т, без НДС","Концентрат коксующегося угля_Средняя шихта Россия FCA руб./т, без НДС","Концентрат коксующегося угля_Россия марка ГЖ FCA руб./т, без НДС","Лом_3А, РФ FCA ж/д Нижегородская обл, руб./т, без НДС","Чугун_CFR NOLA США, $/т","Лом_3А, РФ FCA ж/д Новосибирская обл, руб./т, без НДС","Лом_3А, РФ FCA ж/д Свердловская обл, руб./т, без НДС","Чугун_CFR Турция, $/т","ЖРС_Средневзвешенная цена окатыши Fe 62-65,5%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена концентрат Fe 64-68%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена аглоруда Fe 52-60%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена за 1 % Fe в аглоруде, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена за 1 % Fe в концентрате, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена за 1 % Fe в окатыши, Россия FCA руб./т, без НДС","ЖРС_Украинский концентрат Fe 65-68%,  DAP граница Украины с Европой,  $/т","ЖРС_Украинские окатыши Fe 65-66%, DAP граница Украины с Европой,  $/т"
"2022-12-05 00:00:00","8100","336","20253","18801","19746","102","450","7000","110","17750","18750","340","297","450","17350","350","6350","","","17981","","90","9850","370","15000","17000","7725","350","","2600","3975","21000","259","5100","373.5","20770","9250","","","","370","400","","7810","6200","","475","","","392.5","5022","4221","2550","53","64","77","83","132.5"
"2022-12-12 00:00:00","8100","352","20174","17332","19435","110","445","7000","116","17750","18500","354","311","425","17350","366","6350","","","17668","","98","9850","378","15000","16939","7725","355","","2600","3975","21000","264","5100","379","20444","9250","490","","","384","407.5","","7810","6200","","461.5","","","392.5","5022","4221","2550","53","64","77","83","132.5"
"2022-12-19 00:00:00","8100","356","19973","17727","19341","111","447.5","7000","116","17750","18250","358","312","445","17350","405","6350","","","17384","425","99","9850","410","15000","16962","7725","355","","2600","3975","21000","266","5100","385","20072","9250","490","","","387","422.5","","7810","6200","","460","","","392.5","5022","4221","2550","53","64","77","83","132.5"
"2022-12-26 00:00:00","8100","355","19988","18031","19386","112","447.5","7000","115","17950","18250","356","311","455","17350","400","6350","","","17035","440","100","9850","410","15000","16999","7725","359","","2600","3975","21000","279","5100","385","19730","9250","500","","","386","425","","7810","6200","","460","","","400","5042","4160","2584","53","63","77","101.5","150.5"
"2023-01-02 00:00:00","8100","368","20090","17705","19412","116","452.5","7000","119","18500","18700","367","320","455","17350","402","6350","","","17009","440","104","9850","415","15000","17045","7725","370","","2600","3975","21000","292","5100","392.5","19743","9250","500","","","395","430","","7810","6200","","460","","","402.5","5042","4160","2584","53","63","77","101.5","150.5"
"2023-01-09 00:00:00","8500","383","20700","20344","19581","118","457.5","7500","120","18500","18750","387","338","460","18850","402","6750","90000","","16537","450","106","11000","415","14400","17360","8850","377","15800","2600","4150","22500","303","5100","411.5","20566","10200","500","19400","16566","413","425","16993","8690","7500","0","487.5","0","18353","422.5","5042","4160","2584","53","63","77","101.5","150.5"
"2023-01-16 00:00:00","8500","388","21951","19028","20288","123","457.5","7500","127.5","19200","19500","395","347","470","19650","425","6750","90000","","18012","467","111","11000","425","14400","18415","8850","405","0","2600","4150","22500","306","5100","416","20764","10200","525","19400","0","417","457.5","18450","8690","7500","0","501","13660","18498","448.5","5042","4160","2584","53","63","77","101.5","150.5"
"2023-01-23 00:00:00","8500","377","23307","18750","21626","123","455","7500","131.5","19950","19850","385","336","471","20650","440","6750","95000","","19384","467","111","11000","425","14400","19702","8850","400","16000","2600","4150","22500","315","5100","407.5","21449","10200","515","20100","18000","406","457.5","19465","8690","7500","19220","501","16366","19221","452.5","5042","4160","2584","53","63","77","101.5","150.5"
"2023-01-30 00:00:00","8500","384","24553","21524","23110","127","465","7500","136","21950","20850","393","343","485","21800","435","6750","100000","","20519","475","116.5","11000","425","14400","21036","8850","400","16785","2600","4200","22500","322","5100","412.5","22424","10200","515","21048","18450","413","457.5","21122","8690","7500","20643","502.5","17480","20044","442.5","5043","4382","2577","50","66","78","116","154"
"2023-02-06 00:00:00","9500","395","25587","22311","23784","127","512.5","7500","136","22300","22750","404","359","485","22050","435","7750","100000","16340","21336","475","116.5","11250","410","17500","21794","8850","410","18338","2950","4787.5","24000","335","5625","421.5","23780","10200","525","22006","19916","424","450","21404","9010","7500","21341","502.5","18030","21938","477.5","5043","4382","2577","50","66","78","116","154"
"2023-02-13 00:00:00","9500","399","25741","23774","24100","124","505","7500","136.5","22600","23500","409","363","500","22050","446","7750","100000","16340","22626","490","113.5","11250","488","17500","22058","8850","415","19944","2950","4787.5","24000","352","5625","421.5","24807","10200","535","23160","20439","428","445","21844","9010","7500","22009","516","19331","22765","457.5","5043","4382","2577","50","66","78","116","154"
"2023-02-20 00:00:00","9500","390","25837","24060","24184","124","500","7500","137.5","22550","24300","400","354","505","22050","443","7750","102000","16340","23297","495","113.5","11250","410","17500","22134","8850","423","20331","2950","4787.5","24000","367","5625","418","25635","10200","550","24038","21181","419","447.5","21703","9010","7500","22716","525","21256","23414","465","5043","4382","2577","50","66","78","116","154"
"2023-02-27 00:00:00","9500","411","25814","24275","24047","130","502.5","7500","143","22400","23750","422","375","510","22050","443","7750","102000","16340","23404","500","119.5","11250","450","17500","22039","8850","423","20417","2950","4787.5","24000","362","5625","438.5","26010","10200","552.5","24193","21552","440","455","21665","9010","7500","22608","532.5","21599","24014","455","5547","4898","2921","56","74","85","122","159"
"2023-03-06 00:00:00","10000","422","25821","25347","24055","126","500","7500","139","22450","24250","430","387","520","23500","448","8000","100000","18190","24078","505","115.5","11250","450","18750","22056","8850","430","21555","3125","5037.5","25500","348","6350","453.5","26555","10200","552.5","24310","21794","452","447.5","22054","9090","7500","22618","550","22101","24005","467.5","5547","4898","2921","56","74","85","122","159"
"2023-03-13 00:00:00","10000","426","26750","25313","25021","128","502.5","7500","141","23350","24500","434","393","530","23900","453","8000","100000","18190","24550","520","117.5","11250","480","18750","23004","8850","452","21921","3125","5037.5","25500","354","6350","460","27052","10200","555","24926","22434","458","447.5","22832","9090","7500","23093","555","22392","24573","475","5547","4898","2921","56","74","85","122","159"
